"Anna Domino","1986-00-00","CD"
"This is Electronic Body Music","1988-00-00","CD"
"Luister Naar Mijn Kerstverhaal","1992-00-00","CD"
"ZIEZO ANNIE M.G. SCHMIDT - TINE RUYSSCHAERT","1992-00-00","CD"
"Karel Goeyvaerts. Aquarius","1997-00-00","CD"
"New Wave Club Class.X","1993-00-00","CD"
"Songs From The Rain Palace","1990-00-00","CD"
"Tien plekken om nooit meer te vergeten","1993-00-00","CD"
"Liedjes die ik graag had gezongen 1955-1960","1980-00-00","CD"
"Pour ung plaisir","1992-00-00","CD"
"Orlando Di Lasso. Lagrime Di San Pietro","1993-00-00","CD"
"New Wave Club Class.X","1990-00-00","CD"
"Bijna heeft nog nooit een haas geschoten...","1993-00-00","CD"
"Givin' the blues","1995-00-00","CD"
"Formidabele Kerstmis","1993-00-00","CD"
"Turquoise","1993-00-00","CD"
"Ottorino Respighi (1879-1936) - Benjamin Britten (1913-1976)","1992-00-00","CD"
"Joseph Ryelandt (1870-1965) - Symphonies Nr.3 And 5 - Suite For Orchestra","1991-00-00","CD"
"Schubert. Music For Flute","1993-00-00","CD"
"African Gnaoua Blues","2002-05-00","CD"
"Les Eaux Troubles","1993-00-00","CD"
"Nu zijt wellekome","1993-00-00","CD"
"Dubnology","1996-00-00","CD"
"Looking For Saint Tropez","1993-00-00","CD"
"Neurovision","1980-00-00","CD"
"Sex","1993-00-00","CD"
"Nielsen/clarinet Concerto","1994-00-00","CD"
"Wonderful World","1984-00-00","CD"
"Mijn stamcafé","1993-00-00","CD"
"De sleutel van je dromen","1993-00-00","CD"
"Faith In Rebirth","1993-00-00","CD"
"Onvervangbaar","1990-00-00","CD"
"Too late tonight","1999-00-00","CD"
"De stemkroeg","1999-00-00","CD"
"Train to interzone","1993-00-00","CD"
"The great subconscious club","1993-00-00","CD"
"Harry Thomas' Schlagerfestival 1993","1993-00-00","CD"
"Verzameld twee","1993-00-00","CD"
"Keinijg","1996-00-00","CD"
"Romani","1996-00-00","CD"
"Hitclub","2001-00-00","CD"
"Get ready","1996-00-00","CD"
"Ne me quitte pas","1987-00-00","Vinyl LP"
"Geologies","1989-00-00","CD"
"Ik huil","1996-00-00","CD"
"Intiem","1988-00-00","CD"
"Habba!","1991-00-00","CD"
"Je moest eens weten hoe gelukkig ik was","1993-00-00","CD"
"De rug van het doosje","1993-00-00","CD"
"Nooit Geproefd","1993-00-00","CD"
"Gothic Rock 2","1995-00-00","CD"
"Mindblower","1993-00-00","CD"
"Cantichorus 1993: Van Nuffel: Psalmen & Te Deum","1993-00-00","CD"
"Instrumental songs","1986-00-00","CD"
"Cold Cold Heart","1993-00-00","CD"
"Bleu blanc tubes","1994-00-00","CD"
"Mij wil jou","1993-00-00","CD"
"Soapstone","1993-00-00","CD"
"Kid's Rhythm 'n' Blues","1997-00-00","CD"
"Igor Stravinsky (1882-1971)","1996-00-00","CD"
"Jugstories","1995-00-00","CD"
"Ik wil jou","1993-00-00","CD"
"Mafridji","1992-00-00","CD"
"De Kleinkunst Kollektie","1992-00-00","CD"
"Comme Toujours","2002-00-00","CD"
"Liedjes-2","1989-00-00","CD"
"Concert Vanuit Het Psk - Brussel","2001-00-00","CD"
"If one more day","1993-00-00","CD"
"Hot and Blue","1993-00-00","CD"
"Details","1993-00-00","CD"
"Sometimes when we touch","1999-00-00","CD"
"Black Star At The Point Of Darkness","1993-00-00","CD"
"East On Fire","1989-00-00","CD"
"The Deep Sea Drivers","1998-00-00","CD"
"Capary Songs","1992-00-00","CD"
"25 Jaar Johnny White","1990-00-00","CD"
"Spiegels","1993-00-00","CD"
"Levensdroom","1995-00-00","CD"
"Kriebels","1990-00-00","CD"
"Motives for writing","1989-00-00","CD"
"Around The World","1992-00-00","CD"
"Frederik Van Rossum","1996-00-00","CD"
"Struggle for pleasure","1997-00-00","CD"
"For amusement only","1988-00-00","CD"
"Vergessen","1988-00-00","CD"
"Peas and laugh","1990-00-00","CD"
"Maximizing the audience","1984-00-00","CD"
"After virtue","1987-00-00","CD"
"Brrrlak!","1992-00-00","CD"
"De Kleinkunst Kollektie","1992-00-00","CD"
"God = Pushin'","2002-06-00","CD"
"Si jamais tu t'ennuies","1992-00-00","CD"
"Flesh & Fire - 1991 Remixes","1991-00-00","CD"
"De Afrekening","1997-00-00","CD"
"All in good time","1993-00-00","CD"
"Under a purple sky","1989-00-00","CD"
"Het Beste Uit 10 Om Te Zien","2001-00-00","CD"
"Un respiro","2005-03-00","CD"
"Intemporelle","1989-00-00","CD"
"Couleurs Jazz","1998-00-00","CD"
"Ware liefde","2000-08-00","CD"
"Komma","1993-00-00","CD"
"Dwalingen","1993-00-00","CD"
"Plaisirs Et Pénitences","1990-00-00","CD"
"Will in Nashville","1993-00-00","CD"
"Vlaamse Superhits Vol 1","1993-00-00","CD"
"Laat Me Met Rust","1993-00-00","CD"
"Noem het maar geluk","1993-00-00","CD"
"Singalong pogo punk","1996-00-00","CD"
"In every small town","1993-00-00","CD"
"Boem!","1993-00-00","CD"
"De koning en de nar","1992-00-00","CD"
"De originele","1991-00-00","CD"
"Hey Dikke Mama","1992-00-00","CD"
"W.A. MOZART. GRAN PARTITA","2002-00-00","CD"
"Romantic Chambermusic: Joseph Ryelandt","1993-00-00","CD"
"3 Marimba Concertos","1990-00-00","CD"
"Qilian Chen Sings Chinese Songs","1993-00-00","CD"
"Plum En Marinus De Jong In Heverlee","2000-00-00","CD"
"Drie minuten","1992-00-00","CD"
"Ik ging laatstmaal op jacht (Veldopnamen)","2002-02-00","CD"
"Een gat in de markt","1993-00-00","CD"
"Het beste van Jo Leemans","1983-00-00","CD"
"Crazy cocktail party","1996-00-00","CD"
"Het beste van Samantha","1995-00-00","CD"
"Hartenbreker","1993-00-00","CD"
"Dag en nacht","1991-00-00","CD"
"Dreamscape","1992-00-00","CD"
"Zelenka. De Profundis, Miserere, Requiem","2000-00-00","CD"
"Amor amor","1990-00-00","CD"
"Basic Tropical","1990-00-00","CD"
"Dreamaway sunday","1990-00-00","CD"
"Mes Poisons Délicieux","1991-00-00","CD"
"Victor Lazlo And Karel Zich","1987-00-00","CD"
"Met Open Ogen","1991-00-00","CD"
"Ghent, somewhere in Europe","1991-00-00","CD"
"Sterker","1993-00-00","CD"
"Erekederie!","1993-00-00","CD"
"Opname Vanuit De Kapel Van De Jezuïeten Te Heverlee","2000-00-00","CD"
"Vercruusse Verzameld","1993-00-00","CD"
"Hell! (don't buy this)","2000-00-00","CD"
"J.C. BACH. GLORIA","2002-00-00","CD"
"W.A. MOZART: COSI FAN TUTTE","1993-00-00","CD"
"Doum Doum Tchak","1998-00-00","CD"
"Jabbedabbedoe","1993-00-00","CD"
"Revenge Of The 50ft Monogroove","1997-00-00","CD"
"Pure Voices","2003-00-00","CD"
"Wim Sonneveld's Liedjesalbum","1993-00-00","CD"
"Sans plus attendre","1993-00-00","CD"
"Heere Jezus, leer mij mijn kruis te dragen","1995-00-00","CD"
"Gravity = Love","2001-03-00","CD"
"No Rules","2001-00-00","CD"
"Liefde wint het toch altijd","1993-00-00","CD"
"Neurocan-d","1995-00-00","CD"
"Affinity","1990-00-00","CD"
"Antwerpse Koormuziek","1993-00-00","CD"
"30 Ans","1993-00-00","CD"
"Mijn 21 grootste successen","1993-00-00","CD"
"Jintro travels the word in a skirt","1993-00-00","CD"
"Irish Coffee","1992-00-00","CD"
"Knokke","1993-12-00","CD"
"Zweven","1993-00-00","CD"
"Cardiffians","1990-00-00","CD"
"Pierre Rapsat","1995-00-00","CD"
"Top Hits","2000-00-00","CD"
"Marakbar","1993-00-00","CD"
"Flemish Folk Music","1997-00-00","CD"
"De feestkapoentjes","1993-00-00","CD"
"De Sinterklaas Kapoentjes","1993-00-00","CD"
"Tussen licht en donker","1991-00-00","CD"
"Ik voel me goed","1993-00-00","CD"
"De singles... en meer","1995-00-00","CD"
"Schemer","1996-00-00","CD"
"Le Meilleur Du Best Of Des Plus Grands Greatest Hits De Sttellla","1993-00-00","CD"
"Dvorak/symphony No.9/smetana/moldau","1993-00-00","CD"
"De schipbreukeling","1993-00-00","CD"
"Monkey in me","2005-00-00","CD"
"F. Chopin/nocturnes","1993-00-00","CD"
"Prokofiev: Peter & De Wolf","1993-00-00","CD"
"Organized Noise","1993-00-00","CD"
"Het beste van Eddy Wally","2002-00-00","CD"
"F. Schubert. Die Schöne Müllerin","1993-00-00","CD"
"Book Of Hours","1989-00-00","CD"
"Vlaanderen","1988-00-00","CD"
"Hold the line","1993-00-00","CD"
"Vol Verbazing","1993-00-00","CD"
"Brahms: Horn Trio","1993-00-00","CD"
"Thinkin' bout you","1995-00-00","CD"
"00:00:02:42","1993-00-00","CD"
"Musicomic","1993-00-00","CD"
"De Creche Band","1989-00-00","CD"
"Songs 'bout sex & beer & punkrock","1994-00-00","CD"
"Junkfish","1993-00-00","CD"
"J.S.BACH - W.A.MOZART - S.RACHMANINOV","1992-00-00","CD"
"Wipe Your Tears","1993-00-00","CD"
"Nemo","1993-00-00","CD"
"Dicht bij jou","1993-00-00","CD"
"Nooit meer drinken","1991-00-00","CD"
"Liederen En Dansen Uit Vlaanderen","1993-00-00","CD"
"Krommer/concertos","1993-00-00","CD"
"Het leugenpaleis","1993-00-00","CD"
"Waar ben je heengegaan ?","1993-00-00","CD"
"Adriaan Willaert En Italië","1993-00-00","CD"
"Philippe Rogier En Spanje","1993-00-00","CD"
"Orlandus Lassus","1993-00-00","CD"
"Philia Phobia","1991-00-00","CD"
"Salute to the Band Box","1993-00-00","CD"
"14 Vlaamse Toppers + 1 Extra","1991-00-00","CD"
"Gaude Virgo","1993-00-00","CD"
"Op wandel","1993-00-00","CD"
"Het Beste Uit De Vlaamse Top 10 - 1991","1991-00-00","CD"
"L'homme A La Moto","1997-00-00","CD"
"Verzameld één","1993-00-00","CD"
"Soty","1992-00-00","CD"
"Axelle Red (Longbox)","2003-12-08","CD"
"Immer das selbe gelogen","1992-00-00","CD"
"Fire Brigade","1993-00-00","CD"
"50 Years of Belgian jazz","1988-00-00","CD"
"Greatest Hits Top 100","1997-00-00","CD"
"Ad Fundum","1993-09-20","CD"
"Iemand voor iemand zijn","1993-00-00","CD"
"Ugly Papas","1994-00-00","CD"
"Rebirth","1994-00-00","CD"
"The Carbon Compilations","1998-00-00","CD"
"Vulkaan","1995-00-00","CD"
"Zeerover zonder boot","1993-00-00","CD"
"Humphrey & Janet","1996-00-00","CD"
"Het beste uit tien om te zien","1991-00-00","CD"
"De Reiziger","1989-00-00","CD"
"Yasmine","2001-10-00","CD"
"Het beste uit tien om te zien","1993-00-00","CD"
"Memories","1993-00-00","CD"
"Wedersamengesteld","1993-00-00","CD"
"No sex today","1993-00-00","CD"
"Teardrops","1994-00-00","CD"
"Where do the guilty go","1993-00-00","CD"
"4x4","1994-00-00","CD"
"A portrait of Gery's Big Band (20 years)","1994-00-00","CD"
"De beste Vlaamse liedjes van Eddy Smets","1993-00-00","CD"
"Wishing","1990-00-00","CD"
"Waterproof","1993-00-00","CD"
"Rhythm Method","1993-00-00","CD"
"Belgian popsongs","1996-00-00","CD"
"50","1994-00-00","CD"
"Donnamour","1998-00-00","CD"
"Dansen In Het Weekend","1993-00-00","CD"
"Walk With A Lion","1993-00-00","CD"
"Like her vacation","1996-00-00","CD"
"Don't tell mammy","1993-00-00","CD"
"Het huis aan het water","1990-00-00","CD"
"Friends","1994-00-00","CD"
"Caroline","1994-00-00","CD"
"Lodewijk De Vocht - Prosper Van Eeckhaute - Roland Coryn","1992-00-00","CD"
"Bisca","1993-00-00","CD"
"Als Je Weet Wat Je Wil","1993-00-00","CD"
"Papa doen je ogen pijn?","1993-00-00","CD"
"Het droomschip","1993-00-00","CD"
"Vannacht","1993-00-00","CD"
"De eerste stap","1993-00-00","CD"
"Hey yoh, here we go","1993-00-00","CD"
"Rules And Regulations","1991-00-00","CD"
"Taal","1992-00-00","CD"
"J.S.BACH. VINGT-QUATRE NOUVEAUX PRÉLUDES ET FUGUES","1987-00-00","CD"
"Achter glas. Landschap van Laura","1994-00-00","CD"
"First cut","1994-00-00","CD"
"Hold me","1997-00-00","CD"
"No One Left Alive In '99","1994-00-00","CD"
"The Big Noise","1993-00-00","CD"
"Night of the proms '93","1993-00-00","CD"
"Introducing","1993-00-00","CD"
"They're gonna sample me","1993-00-00","CD"
"Ergens","1993-00-00","CD"
"Kafou","1998-00-00","CD"
"The 18th-century Bassoon","1993-00-00","CD"
"In the belly","1997-00-00","CD"
"Histoires","1997-00-00","CD"
"De mooiste liedjes van Cecile Van Dijck","1991-00-00","CD"
"Quadro Quartet Plays Walter Hus","1993-00-00","CD"
"Tyfoon","1997-00-00","CD"
"Don't cry little child","1995-00-00","CD"
"Emanuela","1993-00-00","CD"
"Llevame","1993-00-00","CD"
"Schaduw in de nacht","1996-00-00","CD"
"Weet Je Nog Wel","2005-00-00","CD"
"Ontdek me","1994-00-00","CD"
"The Morning Light","1994-00-00","CD"
"We died in hell - they called it Passendaele","1993-00-00","CD"
"Honourage","1994-00-00","CD"
"Belgium","1996-00-00","CD"
"Kriep Kriep","1994-00-00","CD"
"Jef Burm 70","1994-00-00","CD"
"Lagrimas E Risos","1994-00-00","CD"
"Les Chansons De Mon C÷ur","1994-00-00","CD"
"Kamagurka-liederen","1994-00-00","CD"
"Steve Houben Trio","1989-00-00","CD"
"Speed Limit","1990-00-00","CD"
"Okay Charles","1994-00-00","CD"
"Jongen: Symphonie Concertante; De Greef: Klavierkonzert Nr. 1","1994-00-00","CD"
"Dwelling Of Muses","1992-00-00","CD"
"Nicholas Lens. Flamma Flamma","1994-00-00","CD"
"De Nieuwe Wereld","2002-00-00","CD"
"Steve Houben & Michel Herr Meet Curtis Lundy & Kenny Washington","1993-00-00","CD"
"Antonyms 1","1993-00-00","CD"
"Marc & The Margaritas","1994-00-00","CD"
"De minister van ruimtelijke ordening","1994-00-00","CD"
"Go latin","1994-00-00","CD"
"Whisper Me","1988-00-00","CD"
"Onnozel Manneke","1994-00-00","CD"
"Saison Des Pluies","1993-00-00","CD"
"Maria van de pizzeria","1997-00-00","CD"
"Gigant","1994-00-00","CD"
"Lemon air","1989-00-00","CD"
"Underdog Rock","1992-00-00","CD"
"Epic that never was","1994-00-00","CD"
"Compleet","1990-00-00","CD"
"Wild Van Jou","1997-00-00","CD"
"Baby yes!","1994-00-00","CD"
"Before the dawn","2002-06-17","CD"
"Best of Sandra Kim - Haar grootste successen","1994-00-00","CD"
"Fantasmatic theory","1990-00-00","CD"
"Vaarwel, als altijd je Mozart","1991-00-00","CD"
"À l'improviste","1994-00-00","CD"
"Georg Friedrich Händel: Water Music","1993-00-00","CD"
"G.P. TELEMANN: CONCERTOS FOR OBOE AND OBOE D'AMORE","1994-00-00","CD"
"Mozart/motets & Offertoires","1994-00-00","CD"
"Le sacre du printemps","1994-00-00","CD"
"Times Like These","1995-00-00","CD"
"Tura's herinneringen","1994-00-00","CD"
"Het allerbeste van Luc Steeno","1994-00-00","CD"
"I Can't Let Go","1994-00-00","CD"
"Fantastique","2000-00-00","CD"
"Alle Menschen","1994-00-00","CD"
"Music From The Court Of King Janus At Nicosia (1374-1432)","1994-00-00","CD"
"Costanzo Festa: Magnificat, Motetten, Madrigale","1994-00-00","CD"
"Scherven van je leven","1995-00-00","CD"
"Philippus De Monte En De Habsburgers","1994-00-00","CD"
"Wolfbania!","1994-00-00","CD"
"Tussen Licht En Donker","1993-00-00","CD"
"Alleen","1997-00-00","CD"
"They say","1994-00-00","CD"
"My life","1997-10-05","CD"
"Airs Célebres","1990-00-00","CD"
"I love it","1994-00-00","CD"
"Yo yo man","1994-00-00","CD"
"De Wert. Musica Religiosa","1993-00-00","CD"
"Giacomo Puccini. Gianni Schicchi","1993-00-00","CD"
"Beethoven. Symphony No. 9","1993-00-00","CD"
"Amulet","1997-00-00","CD"
"De dood vanTitiaan","1994-00-00","CD"
"Bij Nader Inzien","1994-00-00","CD"
"Beers, Steers + Queers","1990-00-00","CD"
"Puur natuur","1992-00-00","CD"
"Om niet te vergeten","1989-00-00","CD"
"Hitclub","2002-00-00","CD"
"Commercial suicide","1986-00-00","CD"
"Solid Sounds","2002-00-00","CD"
"Vuur","1994-00-00","CD"
"Boerderie","1997-00-00","CD"
"Memento","1993-00-00","CD"
"The best of the New Inspiration","1989-00-00","CD"
"Tower","2000-00-00","Vinyl 12''"
"Wakker!","1993-00-00","CD"
"Regenbogen","1993-00-00","CD"
"Edition 1","1993-00-00","CD"
"Kraaknet","1993-00-00","CD"
"Hoop doet leven","1993-00-00","CD"
"Live for life","1993-00-00","CD"
"The Color Crime","1993-00-00","CD"
"Kerstfeest In Vlaanderen","1991-00-00","CD"
"Whiplash","2003-00-00","CD"
"If we take our chances","1993-00-00","CD"
"Angelina","1993-00-00","CD"
"Les Plus Grands Succes De... Plastic Bertrand","1989-00-00","CD"
"Le Rossignol De L'opéra","1993-00-00","CD"
"Where do you go","1994-00-00","CD"
"Franck: Piano Quintet - Vieuxtemps: String Quartet Nr.1","1993-00-00","CD"
"Kitty Prins Souvenirs","1993-00-00","CD"
"When God was famous","1989-00-00","CD"
"Van nu af aan","1990-00-00","CD"
"Educes me","1988-00-00","CD"
"Jij bent van mij","1992-00-00","CD"
"De maat der dingen","1991-00-00","CD"
"Belgian Military Marches","1987-00-00","CD"
"David Keane. Dialogics","1993-00-00","CD"
"Je suis swing","1993-00-00","CD"
"Early Music Of The Netherlands. De Wert; Susato; Schuyt; Hollanders; Verrijt; De Koninck; Hacquart","1993-00-00","CD"
"Someday","1992-00-00","CD"
"Hij leeft","1993-00-00","CD"
"Lopen door verleden","1994-00-00","CD"
"Ik Wil Geen Liefdesverdriet","1993-00-00","CD"
"Levenslijn '94","1994-00-00","CD"
"VENGEANCE C.O.D.","1993-00-00","CD"
"Belgian monuments","1993-00-00","CD"
"Spike & Strings","1995-00-00","CD"
"Concrete Jungle","1993-00-00","CD"
"Double","1992-00-00","CD"
"Jazz In The Movies","1997-00-00","CD"
"How far is 't to Bethlehem?","1998-00-00","CD"
"Volksmuziek","1993-00-00","CD"
"Hoppah","1994-00-00","CD"
"A day or two","1993-00-00","CD"
"Spirit","1994-00-00","CD"
"Het beste uit 5 jaar tien om te zien","1994-00-00","CD"
"Süssmayer; Strauss; Spohr; Fauré","1994-00-00","CD"
"Life transmission","2001-04-30","CD"
"Monsoon","2003-05-09","CD"
"Worst case scenario","1994-09-16","CD"
"Galilée","1994-00-00","CD"
"Concert Vanuit Het Paleis Voor Schone Kunsten Te Brussel","1999-00-00","DAT"
"Concert Vanuit Het Cultureel Centrum Te Heist Op Den Berg","1992-00-00","DAT"
"Concert Vanuit Het Paleis Voor Schone Kunsten Te Brussel","1995-00-00","DAT"
"Concert Vanuit Het Sfinksfestival Te Boechout","2000-00-00","CD"
"Concert Vanuit De Olv-kerk Te Gistel","2001-00-00","CD"
"Weird Asshole Crazy Knock Out","1994-00-00","CD"
"Live Beursschouwburg","1993-00-00","CD"
"Willy Van Bavinckhove zingt voor u","1993-00-00","CD"
"Just friends","1993-00-00","CD"
"Schmitt. Salammbô / Orchestre National D'ile De France","1993-00-00","CD"
"Omzien en doorgaan","1991-00-00","CD"
"Natural Born Techno","1995-00-00","CD"
"Basta","1994-00-00","CD"
"Piet Swerts - Passio Domini Nostri Jesu Christi Secundum Marcum (1988)","1994-00-00","CD"
"Het beste van Marva (Master Serie)","1997-00-00","CD"
"Ik wil maar zeggen","1988-00-00","CD"
"Chausson: Symphony In B Flat Etc.","1985-00-00","CD"
"Concert Vanuit Het Paleis Voor Schone Kunsten Te Brussel","1999-00-00","DAT"
"Stad en Land: Live 92/98","1998-00-00","CD"
"Euforia","2002-00-00","CD"
"Duets For Violin And Viola","1994-00-00","CD"
"Alles wat ik voel","1992-00-00","CD"
"De Vlaamse Leeuw","1986-00-00","Vinyl LP"
"Een meeuw in de sneeuw","1994-00-00","CD"
"Grow a baby!","1994-00-00","CD"
"Concert Kwela","1994-00-00","CD"
"Take It Or Leave It","1993-00-00","CD"
"Vlaams Hitjaar '93","1993-00-00","CD"
"De ideale penis","1994-00-00","CD"
"Isaac, Obrecht, De La Rue","1994-00-00","CD"
"Smartlappen Top 100","1998-00-00","CD"
"Chanson Francaise","1997-00-00","CD"
"Récital René Jacobs","1993-00-00","CD"
"Georges Bizet. L' Arlesienne, Jeux D' Enfants","1993-00-00","CD"
"Haal Het Doek Maar Het Op","1994-00-00","CD"
"Giacomo Puccini. Suor Angelica","1993-00-00","CD"
"Deep House","1994-00-00","CD"
"Be a devil","1994-00-00","CD"
"Homage To Edmond Baeyens","1994-00-00","CD"
"Rhythm & Bones","1994-00-00","CD"
"het beste uit tien om te zien","1994-00-00","CD"
"Hou van het leven","1993-00-00","CD"
"Brussels Jazz Promenade","1992-00-00","CD"
"Papa ik kan zingen","1992-00-00","CD"
"Wo ist das gefühl","1997-00-00","CD"
"Girls & Boys","1997-00-00","CD"
"The Hillock Songstress","1994-00-00","CD"
"Hurray for Belgium","1994-00-00","CD"
"The New Drug","1991-00-00","CD"
"Klant Is Koning","1994-00-00","CD"
"1976-1986","1997-00-00","CD"
"Wat vroeger was is nu voorbij","1994-00-00","CD"
"Reasons unknown","1994-00-00","CD"
"Het Museum van Studio Brussel","1994-00-00","CD"
"You'll never walk alone","1994-00-00","CD"
"Arno","1986-00-00","Vinyl LP"
"Furahi","1994-00-00","CD"
"Grumiaux: The early recordings","1993-00-00","CD"
"Lips that would kiss","1994-00-00","CD"
"Stigmatized for life","1994-00-00","CD"
"Raw","1994-00-00","CD"
"The bomb","1994-00-00","CD"
"Nemu-susato","1997-00-00","CD"
"3, 2, 1 Smurfenhits","2000-00-00","CD"
"Weber/quintette/grand Duo","1994-00-00","CD"
"Concert Vanuit De Olv-kathedraal Te Antwerpen","1999-00-00","DAT"
"L'orgue Pierre Schyven (1891) De La Cathédrale D'anvers","2004-00-00","CD"
"Takshasilâ","2004-00-00","CD"
"Keinijg","1997-00-00","CD"
"Noblesse oblige","1994-00-00","CD"
"De Hit-singles","1994-00-00","CD"
"The Creative Act","1994-00-00","CD"
"Grow up to be just like you","2000-00-00","CD"
"In the army","1994-00-00","CD"
"Scared","1994-00-00","CD"
"Het beste van Jimmy Frey","1997-00-00","CD"
"60 Vlaamse Tophits","2000-00-00","CD"
"Sun Games","1991-00-00","CD"
"My Cat And I","1994-00-00","CD"
"Les Leurres","1994-00-00","CD"
"Alles overboord","1992-00-00","CD"
"Late september","1994-00-00","CD"
"Concert Vanuit De Stadsschouwburg Te Mechelen","2001-00-00","CD"
"Vlaamse Oldies","1989-00-00","CD"
"Concert Vanuit De Jezuietenkerk Te Aalst","1992-00-00","DAT"
"Concert Vanuit De Jezuietenkerk Te Aalst","1992-00-00","DAT"
"CONCERT VANUIT DE ST.MARTINUSKERK TE AALST","1992-00-00","DAT"
"Declaracion de amor","1994-00-00","CD"
"Culture demolition","1994-00-00","CD"
"Bij Jou","1990-00-00","CD"
"Toreador, den opera es versmuurd","1994-00-00","CD"
"Nachten vol muziek","2002-00-00","CD"
"Ik ben in de wolken","1994-00-00","CD"
"Hitclub","2003-00-00","CD"
"Un Peu, Pas Vraiment...","1990-00-00","CD"
"La belle gigue","2001-00-00","CD"
"Horseplay","1991-00-00","CD"
"Van Boord","1999-00-00","CD"
"Plop 4: Sjoebi doebi dabidee","2001-10-00","CD"
"Yddish","1994-00-00","CD"
